Time of Rating,21-Apr-2016 11:28:11
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,1.3183
2,4.7588
3,7.7653
4,9.7267
5,2.5241
6,-7.7324
7,-17.492
8,-23.3034
9,-25.836
10,-28.5714
11,-26.4004
12,-18.4199
13,-11.8463
14,-4.9357
15,1.2701
16,7.1061
17,14.7749
18,20.3698
19,23.0286
20,23.9973
21,26.045
22,27.224
23,30.5805
24,33.8692
25,35.8098
26,36.8006
27,37.074
28,33.6656
29,27.7492
30,21.8328
31,15.5872
32,7.6663
33,-1.2096
34,-7.508
35,-11.6771
36,-4.8691
37,0.033849
38,-1.8971
39,-5.6752
40,-3.6977
41,3.9198
42,12.2017
43,17.5241
44,21.3666
45,25.9968
46,26.6881
47,28.4336
48,32.4251
49,34.5177
50,35.8521
51,38.1351
52,38.2637
53,38.2958
54,39.8553
55,41.2058
56,46.5916
57,48.6817
58,49.5177
59,49.5177
60,47.3346
61,43.328
62,40.4341
63,39.7106
64,37.8939
65,36.9775
66,36.3957
67,34.7267
68,33.344
69,26.9293
70,19.0193
71,13.5967
72,14.3848
73,17.8939
74,21.3505
75,25
76,30.2863
77,37.9421
78,44.9395
79,49.7377
80,50.8521
81,51.8757
82,52.09
83,55.3361
84,59.4686
85,60.7717
86,60.7717
87,60.3537
88,55.7801
89,46.4038
90,36.7938
91,30.4282
92,23.4369
