Time of Rating,26-Apr-2016 09:59:55
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,-0.96463
4,-9.8232
5,-10.2894
6,-10.2894
7,-8.896
8,-7.3634
9,-4.1318
10,4.8392
11,9.0514
12,11.5756
13,11.5756
14,10.4578
15,19.2926
16,18.9389
17,14.4534
18,6.8489
19,3.2154
20,3.2154
21,3.2885
22,3.0124
23,-6.656
24,-9.7267
25,-8.157
26,-8.6817
27,-10.0322
28,-10.8521
29,-16.4952
30,-22.2187
31,-25.0322
32,-25.0804
33,-22.8602
34,-18.9711
35,-19.6302
36,-19.0997
37,-15.6791
38,-16.8895
39,-20.418
40,-21.1576
41,-22.2203
42,-24.9273
43,-25.6752
44,-23.9711
45,-22.299
46,-20.4341
47,-18.6656
48,-18.6174
49,-16.3344
50,-15.5145
51,-13.8264
52,-13.9711
53,-14.2495
54,-13.3058
55,-7.5402
56,-10.3055
57,-13.4887
58,-13.955
59,-15.8682
60,-18.1757
61,-18.3739
62,-18.9389
63,-18.7942
64,-18.955
65,-21.4419
66,-21.5434
67,-21.5434
68,-23.0593
69,-27.1383
70,-28.2958
71,-28.2958
72,-28.6343
73,-31.4347
74,-32.1544
75,-30.7074
76,-29.0997
77,-24.6624
78,-21.5595
79,-18.537
80,-15.6109
81,-15.4502
82,-17.1061
83,-20.1286
84,-21.8167
85,-21.865
86,-21.865
87,-21.865
88,-21.865
89,-21.865
90,-21.9132
91,-23.2696
92,-25.4189
