Time of Rating,26-Apr-2016 09:32:24
Multimedia File,module1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,-0.44002
4,3.3532
5,11.5417
6,17.6849
7,17.5723
8,20.2572
9,43.8264
10,53.5454
11,53.6978
12,53.6978
13,53.6978
14,53.6174
15,51.045
16,49.9839
17,49.0608
18,49.1196
19,49.1158
20,56.1736
21,57.8778
22,57.2516
23,51.6613
24,52.8516
25,54.8614
26,58.1833
27,58.1994
28,58.344
29,58.064
30,54.1112
31,54.4373
32,48.8424
33,49.7106
34,56.881
35,62.9421
36,61.6399
37,60.3859
38,60.1286
39,60.1899
40,60.4502
41,60.5114
42,62.5884
43,64.3087
44,63.4887
45,60.1768
46,59.8071
47,61.0425
48,61.231
49,56.881
50,53.4947
51,55.2136
52,55.6101
53,59.2405
54,61.7363
55,61.7363
56,61.7363
57,60.8394
58,61.1698
59,62.024
60,62.701
61,62.7653
62,64.4102
63,62.8081
64,60.3994
65,57.9084
66,57.404
67,56.9132
68,56.9132
69,56.9132
70,57.005
71,57.2347
72,57.8319
73,58.1994
74,58.7942
75,55.1447
76,60.7717
77,61.9966
78,60.2302
79,59.6693
80,61.2379
81,59.2994
82,58.23
83,61.0763
84,61.0932
85,61.2379
86,61.7363
87,61.6856
88,61.0932
89,59.3784
90,57.074
91,56.8167
92,56.3826
93,55.6109
94,49.2808
95,49.1158
96,51.5541
97,53.0547
98,53.8746
99,54.1378
100,56.3666
101,59.363
102,58.8255
103,57.5563
104,57.6045
105,58.1994
106,54.5016
107,46.0289
108,42.5563
109,42.1899
110,42.704
111,42.7653
112,43.0103
113,46.6746
114,51.5595
115,53.1159
116,57.2178
117,61.5832
118,64.9348
119,65.5948
120,65.5948
121,65.6752
122,66.2862
123,68.3195
124,70.5711
125,70.5195
126,71.3367
127,73.7138
128,73.955
129,73.955
130,73.955
131,73.955
132,74.1801
133,69.8553
134,67.2533
135,67.2026
136,67.2026
137,67.2026
138,67.2026
139,66.9775
140,65.5466
141,70.6592
142,71.8903
143,69.9587
144,66.3022
145,65.5948
146,65.5948
147,65.9003
148,67.4935
149,66.881
150,67.9069
151,68.9068
152,71.4469
153,74.8519
154,72.6688
155,75.5788
156,79.7428
157,80.3859
158,80.3859
159,80.3859
160,79.7267
161,82.8905
162,81.7333
163,77.4437
164,76.8489
165,76.8489
166,76.8489
167,76.8489
168,76.8489
169,76.8489
170,76.8489
171,76.8489
172,76.7981
173,74.3684
174,72.0257
175,72.0257
176,72.0257
177,72.0257
178,72.0257
179,72.6527
180,72.8617
181,68.1994
182,67.8964
183,60.3736
184,53.5116
185,49.288
186,47.5402
187,51.8649
188,53.4244
189,52.1061
190,52.09
191,52.09
192,52.09
193,55.6778
194,58.9389
195,59.164
196,59.164
197,59.164
198,59.164
199,59.164
200,59.164
201,59.164
202,59.164
203,59.164
204,59.5468
205,60.4502
206,60.4502
207,60.4502
208,60.4502
209,60.3736
210,60.1447
211,63.0868
212,63.1917
213,63.0225
214,63.0225
215,63.0225
216,63.0225
217,63.0225
218,63.0225
219,62.074
220,61.7533
221,63.5584
222,63.3779
223,62.8694
224,65.2902
225,65.9164
226,65.9164
227,65.9164
228,65.9164
229,65.9164
230,65.8552
231,66.8133
232,73.2827
233,75.2412
234,76.8489
235,76.8489
236,76.6627
237,76.5273
238,76.5273
239,76.5273
240,76.5273
241,75.6981
242,76.9101
243,77.1704
244,77.1704
245,77.1704
246,77.1704
247,77.1704
248,78.0166
249,77.8441
250,75.8521
251,69.6463
252,65.0195
253,65.8842
254,67.3098
255,68.4887
256,67.3794
257,63.5531
258,63.6977
259,65.3579
260,67.8617
261,68.9634
262,68.9457
263,64.1249
264,59.0117
265,57.5563
266,57.9743
267,60.4662
268,61.1254
269,61.9293
270,62.09
271,62.8702
272,62.2569
273,61.3987
274,60.7717
275,60.7717
276,60.5686
277,57.7706
278,44.7588
279,35.0643
280,32.492
281,32.4759
282,32.4606
283,26.265
284,4.9916
285,-0.80386
286,0.32155
287,0.2894
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
