Time of Rating,21-May-2016 10:46:44
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,-0.12862
4,-2.5241
5,-2.283
6,-1.5916
7,-6.4952
8,-8.3762
9,-12.2508
10,-13.6273
11,-14.9602
12,-18.6495
13,-23.4727
14,-26.5434
15,-27.4116
16,-29.7749
17,-34.9411
18,-37.7898
19,-42.299
20,-44.9357
21,-45.9807
22,-45.7556
23,-40.6913
24,-34.5981
25,-30.3859
26,-23.2637
27,-27.1704
28,-13.119
29,3.1695
30,12.2356
31,13.1833
32,13.1833
33,13.1833
34,13.4405
35,16.6238
36,19.1318
37,19.6141
38,19.6141
39,20.4823
40,22.4116
41,23.7299
42,24.1961
43,24.4373
44,24.4373
45,24.4373
46,24.4373
47,24.6945
48,25.6109
49,24.9839
50,23.0386
51,25.6469
52,26.6543
53,27.6527
54,24.3087
55,12.7653
56,-1.6399
57,0.061244
58,8.0724
59,7.5241
60,-0.36978
61,-5.6592
62,-8.6978
63,-9.3247
64,-10.0138
65,-13.0987
66,-15.2572
67,-14.582
68,-11.9614
69,-9.0338
70,-3.1139
71,0.23693
72,2.4759
73,-3.7781
74,-12.1865
75,-10.9807
76,-8.0998
77,-0.37232
78,6.9132
79,0.096462
80,-13.6335
81,-18.119
82,-15.3698
83,-10.1769
84,-4.6945
85,0.61093
86,-3.6977
87,-4.9196
88,3.736
89,10.0863
90,0.75563
91,-12.6321
92,-21.1373
93,-22.717
94,-23.8907
95,-27.9904
96,-28.1351
97,-24.4212
98,-19.1801
99,-15.5788
100,-16.6881
101,-17.6206
102,-20.6109
103,-18.8585
104,-9.386
105,-2.7924
106,0.98071
107,0.69132
108,-5.6431
109,-11.4225
110,-13.3017
111,-13.8907
112,-14.1479
113,-13.6495
114,-12.5402
115,-12.5402
116,-12.5402
117,-5.9909
118,2.3955
119,-3.7942
120,-10.4019
121,-12.09
122,-12.5402
123,-12.5402
124,-12.5402
125,-12.5241
126,-9.4695
127,-4.4051
128,0.22507
129,3.0868
130,2.9421
131,9.582
132,16.2701
133,18.3441
134,14.8714
135,12.1268
136,3.9431
137,6.0611
138,10.3376
139,10.6109
140,9.164
141,2.1704
142,-4.0997
143,-5.4502
144,-5.3698
145,-14.6302
146,-33.7781
147,-46.5916
148,-50.6592
149,-47.3473
150,-30.0322
151,-20.1286
152,-9.2122
153,-2.3312
154,-6.1093
155,-6.9936
156,-4.5177
157,-10.7717
158,-14.2926
159,-17.1383
160,-18.0064
161,-18.8026
162,-29.0235
163,-38.4168
164,-43.3914
165,-44.8714
166,-45.9164
167,-44.5981
168,-42.8778
169,-41.4952
170,-38.0386
171,-32.7331
172,-28.8103
173,-32.0097
174,-35.5949
175,-36.3344
176,-36.3344
177,-36.3344
178,-36.3344
179,-36.3344
180,-36.3344
181,-36.3344
182,-36.3344
