Time of Rating,28-Apr-2016 12:06:50
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0.71965
3,2.217
4,6.584
5,11.8971
6,16.1956
7,18.0064
8,19.4449
9,24.4679
10,29.5659
11,33.5209
12,33.7621
13,33.762
14,34.5276
15,43.053
16,44.327
17,43.6334
18,42.0096
19,37.6366
20,33.9482
21,28.7092
22,24.2004
23,22.508
24,22.508
25,16.2379
26,0.18374
27,-12.0325
28,-17.6236
29,-23.3923
30,-24.4534
31,-16.8557
32,-11.3666
33,-6.1553
34,-0.30462
35,8.0233
36,15.5525
37,23.3196
38,30.3376
39,34.1005
40,35.0482
41,35.0643
42,35.6913
43,32.8127
44,22.5402
45,17.9895
46,16.9805
47,14.4356
48,7.6711
49,2.8939
50,4.7925
51,8.8103
52,13.1156
53,13.1833
54,14.4534
55,6.1576
56,-6.1576
57,-11.2058
58,-17.6849
59,-20.836
60,-14.546
61,-4.0278
62,7.5486
63,11.5756
64,11.5756
65,8.2315
66,6.7524
67,7.4276
68,14.2833
69,22.2347
70,30.2404
71,32.6959
72,33.119
73,33.119
74,33.119
75,33.119
76,33.8103
77,35.8682
78,36.2159
79,36.3344
80,36.3344
81,36.3344
82,36.3344
83,34.1479
84,26.5809
85,17.3464
86,9.4013
87,4.0785
88,-4.8078
89,-20.2251
