Time of Rating,29-Apr-2016 12:48:49
Multimedia File,module2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.40193
2,11.0397
3,27.6688
4,32.5605
5,22.5846
6,21.865
7,21.865
8,21.865
9,21.865
10,21.865
11,21.865
12,21.0289
13,28.3804
14,28.9389
15,20.0372
16,10.9172
17,-0.17685
18,-10.627
19,-28.4084
20,-42.1222
21,-42.4437
22,-43.4887
23,-37.0097
24,-22.5927
25,-12.8457
26,-5.9256
27,-2.9616
28,-10.81
29,-17.9582
30,-27.4759
31,-28.262
32,-32.7814
33,-36.2885
34,-40.7514
35,-51.1714
36,-57.1332
37,-67.9528
38,-76.1576
39,-81.5756
40,-78.2315
41,-66.6779
42,-55.9792
43,-53.9872
44,-58.7578
45,-65.3499
46,-68.9118
47,-69.1318
48,-65.4764
49,-57.2194
50,-50.0762
51,-44.6945
52,-42.7653
53,-44.4915
54,-46.5932
55,-46.6238
56,-43.7299
57,-35.836
58,-26.1576
59,-22.8617
60,-21.4249
61,-31.4959
62,-40.209
63,-43.8991
64,-44.6027
65,-45.9807
66,-45.9807
67,-45.9807
68,-45.9807
69,-46.0611
70,-46.3022
71,-46.3022
72,-46.3022
73,-46.3022
74,-46.3022
75,-46.3022
76,-46.3022
77,-46.3022
78,-46.3022
79,-46.3022
80,-46.3022
81,-46.3022
82,-46.3022
83,-46.3022
84,-46.3022
85,-46.3022
86,-46.3022
87,-46.3022
88,-46.3022
89,-46.3022
90,-46.3022
91,-46.3022
92,-46.2862
93,-45.7607
94,-44.6945
95,-44.373
96,-41.0198
97,-37.91
98,-33.9144
99,-31.3275
100,-30.2251
101,-28.5714
102,-27.9743
103,-26.9178
104,-22.1543
105,-15.7218
106,-12.4636
107,-14.2156
108,-24.8201
109,-30.9325
110,-38.8746
111,-43.8264
112,-49.2638
113,-51.5082
114,-53.6174
115,-55.9807
116,-56.5916
117,-56.5916
118,-56.5916
119,-56.5916
120,-56.5916
121,-56.5916
122,-52.09
123,-43.4566
124,-38.2975
125,-34.742
126,-35.1769
127,-39.2283
128,-39.8714
129,-40.2572
130,-40.9714
131,-35
132,-26.4431
133,-23.9711
134,-29.0675
135,-34.5177
136,-40.1608
137,-48.2154
138,-53.8746
139,-55.3055
140,-55.3055
141,-57.1582
142,-57.2347
143,-57.2347
144,-57.2347
145,-57.2347
146,-57.2347
147,-57.2347
148,-57.2347
149,-57.2347
150,-57.2347
151,-57.2347
152,-57.2347
153,-56.5304
154,-51.6839
155,-43.9136
156,-39.373
157,-33.7942
158,-29.4373
159,-24.945
160,-25.3254
161,-33.2315
162,-43.0064
163,-45.1126
164,-40.9714
165,-35.186
166,-31.0036
167,-32.0625
168,-36.5434
169,-44.6268
170,-50.3598
171,-56.3716
172,-57.2347
173,-57.2347
174,-57.2347
175,-57.2347
176,-57.2347
177,-57.2347
178,-57.2347
179,-57.2347
180,-57.2347
181,-57.2347
182,-57.2347
183,-57.2347
184,-57.1543
185,-54.8714
186,-55.3216
187,-57.1332
188,-55.8414
189,-47.7407
190,-43.5531
191,-41.9078
192,-41.4791
193,-31.045
194,-21.672
195,-20.6913
196,-20.088
197,-16.238
198,-14.8829
199,-24.6065
200,-29.8882
201,-27.145
202,-16.2915
203,-9.0997
204,-6.045
205,-5.0804
206,-8.8171
207,-15.9394
208,-21.0611
209,-25.9325
210,-30.2572
211,-33.4575
212,-35.6454
213,-35.1498
214,-27.9896
215,-16.5113
216,-6.1254
217,0.69132
218,7.1078
219,8.5898
220,4.7555
221,-1.424
222,-8.1351
223,-17.8939
224,-21.8328
225,-21.7465
226,-13.0914
227,0.52462
228,10.7181
229,14.0354
230,13.031
231,3.8585
232,-9.0515
233,-17.5081
234,-19.9357
235,-19.9679
236,-20.2572
237,-20.2572
238,-20.2572
239,-20.2572
240,-20.2572
241,-19.3569
242,-13.2154
243,-10.4823
244,-13.6064
245,-17.5624
246,-23.4896
247,-29.5054
248,-37.7391
249,-41.6628
250,-46.0933
251,-48.1994
252,-44.4373
253,-39.5338
254,-31.238
255,-21.9936
256,-18.7849
257,-21.8496
258,-27.7035
259,-36.7325
260,-40.9545
261,-42.9184
262,-42.8457
263,-38.0098
264,-34.4052
265,-32.7974
266,-31.1744
267,-30.4502
268,-28.8746
269,-27.8778
270,-27.0096
271,-27.0096
272,-28.6343
273,-31.9706
274,-22.508
275,-12.4894
276,-5.5275
277,-0.52462
278,0.32155
279,-3.3001
280,-7.0433
281,-13.2154
282,-21.447
283,-28.328
284,-29.7512
285,-23.0746
286,-15.9418
287,-10.3813
288,-0.25723
289,10.5627
290,15.7556
291,14.8392
292,5.8039
293,-2.91
294,-16.463
295,-26.6373
296,-33.6495
297,-41.1269
298,-45.1608
299,-46.6077
300,-49.6142
301,-57.91
302,-64.2765
303,-64.9518
304,-64.9518
305,-64.9518
306,-64.9518
307,-65.1041
308,-68.305
309,-70.3055
310,-70.418
311,-70.418
312,-70.418
313,-70.3262
314,-70.0965
315,-66.656
316,-59.0515
317,-51.0916
318,-49.288
319,-45.2869
320,-41.7241
321,-42.299
322,-43.7299
323,-46.6881
324,-50.5331
325,-53.3762
326,-53.6978
327,-53.6978
328,-53.6978
329,-52.8939
330,-42.9421
331,-31.122
332,-22.9368
333,-20.2572
334,-20.3216
335,-26.091
336,-32.4759
337,-36.9316
338,-38.2637
339,-38.2637
340,-38.6978
341,-34.8553
342,-20.0542
343,-5.1447
344,4.8844
345,10.4417
346,13.4895
347,12.074
348,7.9421
349,-3.1994
350,-14.0193
351,-19.791
352,-25.7066
353,-28.7858
354,-32.7636
355,-40.2733
356,-46.5626
357,-50.8199
358,-53.3119
359,-56.2701
360,-56.2701
361,-56.2701
362,-56.2701
363,-56.2701
364,-53.5285
365,-42.8878
366,-34.5405
367,-24.7282
368,-17.3151
369,-22.1019
370,-32.1697
371,-35.6913
372,-35.6913
373,-29.2435
374,-18.1902
375,-7.09
376,-4.417
377,4.1801
378,10.9155
379,19.7979
380,26.5595
381,27.7752
382,29.9035
383,25.7573
384,17.0418
385,12.3794
386,6.5916
387,1.7846
388,-2.1383
389,-3.537
390,-5.5339
391,-12.0349
