Time of Rating,03-May-2016 14:17:50
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,0.61358
4,3.9356
5,15.5388
6,16.7267
7,24.6941
8,32.413
9,31.0784
10,30.9804
11,32.7731
12,30.8823
13,28.0646
14,28.0112
15,28.0112
16,28.4454
17,35.7983
18,40.028
19,40.4762
20,40.3081
21,39.7759
22,39.5625
23,43.5648
24,44.2577
25,44.0976
26,40.8816
27,38.2153
28,38.6849
29,39.2157
30,40.9111
31,41.1765
32,41.1765
33,41.1765
34,41.4833
35,42.2822
36,42.2969
37,42.2969
38,42.2969
39,42.2969
40,42.2969
41,42.2969
42,42.2969
43,42.2969
44,42.2969
45,42.2969
46,45.0447
47,46.9409
48,44.6312
49,40.8079
50,34.2717
51,32.1328
52,30.2668
53,31.8261
54,32.7731
55,32.7731
56,32.7731
57,34.1036
58,35.014
59,34.4678
60,32.7464
61,35.3089
62,36.1345
63,36.4426
64,39.0476
65,40.8963
66,40.8963
67,40.2428
68,36.5266
69,36.1345
70,41.029
71,40.9104
72,39.2157
73,37.7561
74,41.0164
75,50.7703
76,47.8852
77,46.7787
78,47.619
