Time of Rating,29-Apr-2016 11:42:18
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-0.27561
2,-6.7203
3,-21.3291
4,-30.7497
5,-37.079
6,-37.345
7,-27.9743
8,-17.639
9,-13.0225
10,-14.5541
11,-18.6342
12,-11.5595
13,0.7717
14,9.934
15,14.6448
16,18.1249
17,23.4727
18,38.478
19,47.9438
20,53.6365
21,54.2562
22,46.8328
23,37.0847
24,27.9066
25,24.4373
26,24.1158
27,18.6656
28,13.0547
29,6.2219
30,-4.0354
31,-9.4432
32,-12.9689
33,-13.8264
34,-13.8264
35,-13.8585
36,-16.8218
37,-19.5682
38,-20.6634
39,-21.62
40,-22.7492
41,-23.7942
42,-24.3696
43,-26.9293
44,-33.5018
45,-38.4668
46,-39.8714
47,-39.8714
48,-39.8714
49,-39.8714
50,-39.8714
51,-39.8714
52,-39.8714
53,-41.1415
54,-42.1222
55,-42.1222
56,-42.1222
57,-42.1222
58,-42.1222
59,-40.2894
60,-33.0386
61,-29.0032
62,-31.4309
63,-37.7492
64,-42.6468
65,-44.618
66,-47.1653
67,-52.3197
68,-54.3409
69,-54.5499
70,-56.0557
71,-56.9132
72,-56.9132
73,-56.9132
74,-56.9132
75,-56.9132
76,-57.624
77,-57.8778
78,-56.947
79,-47.6956
80,-39.9052
81,-38.233
82,-43.6656
83,-53.4439
84,-57.4491
85,-54.8147
86,-49.2421
87,-47.4116
88,-46.9775
89,-49.7428
90,-56.8963
91,-60.4349
92,-61.0932
93,-61.0932
94,-61.0932
95,-60.6592
96,-53.9068
97,-45.9486
98,-38.8424
99,-30.0804
100,-24.7428
101,-24.8604
102,-27.8135
103,-32.2922
104,-35.759
105,-39.2895
106,-41.7846
107,-40.3215
108,-33.955
109,-31.8328
110,-33.7008
111,-41.0052
112,-49.6555
113,-57.2855
114,-60.9248
115,-61.0932
116,-61.0932
117,-61.0932
118,-59.9035
119,-58.0064
120,-57.0147
121,-55.9792
122,-55.3055
123,-55.9316
124,-57.3572
125,-57.5563
126,-57.5563
127,-57.5563
128,-57.5563
129,-57.5563
130,-57.5563
131,-57.5563
132,-57.5563
133,-57.5563
134,-57.5563
135,-57.5563
136,-57.5563
137,-57.5563
138,-56.8979
139,-56.5916
140,-56.5916
141,-56.5916
142,-56.5916
143,-56.5916
144,-53.4608
145,-43.5002
146,-33.7138
147,-22.2187
148,-10.9968
149,-7.1247
150,-11.4837
151,-21.3742
152,-35.6454
153,-43.9871
154,-51.7846
155,-49.8232
156,-35.7074
157,-29.164
158,-26.0281
159,-25.111
160,-23.5742
161,-13.0064
162,-2.9245
163,6.2278
164,12.1268
165,13.4566
166,10.0804
167,3.0293
168,-3.2637
169,-0.18374
170,10.3571
171,16.46
172,25.0127
173,27.0096
174,27.0096
175,24.5219
176,20.1654
177,18.3111
178,12.2646
179,10.2894
180,10.2894
181,7.4598
182,3.3508
