Time of Rating,21-May-2016 11:07:53
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-0.18921
3,-1.7715
4,-4.6192
5,-8.0132
6,-11.4326
7,-12.2516
8,-12.2848
9,-12.7152
10,-12.9139
11,-13.0464
12,-16.4302
13,-18.1596
14,-6.1337
15,5.7947
16,8.4603
17,8.9404
18,7.8146
19,5.8609
20,2.8581
21,1.9552
22,1.6556
23,1.0249
24,-2.8642
25,-5.2109
26,-7.3321
27,-1.4291
28,10.7064
29,17.2682
30,21.0596
31,21.3245
32,18.4733
33,17.0609
34,16.992
35,14.9322
36,13.9073
37,13.9073
38,13.9073
39,13.9073
40,14.5065
41,15.3973
42,15.894
43,15.894
44,14.553
45,7.5331
46,3.2241
47,1.0722
48,1.1502
49,12.4724
50,7.5
51,2.8642
52,-0.36424
53,-1.3245
54,-3.0905
55,-6.9536
56,-7.947
57,-7.947
58,-7.4007
59,-1.6241
60,0.80167
61,1.2457
62,0.18212
63,-2.0033
64,-2.8146
65,3.3113
66,4.0523
67,5.0366
68,6.1337
69,7.0408
70,8.5777
71,6.1755
72,2.7152
73,4.5033
74,6.8874
75,5.1821
76,2.6141
77,2.5544
78,5.6788
79,7.9819
80,8.562
81,8.6093
82,12.1413
83,16.4238
84,17.0861
85,18.7086
86,19.2576
87,19.5364
88,19.5364
89,19.5364
