Time of Rating,29-Apr-2016 11:38:33
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-7.4116
3,-20.3215
4,-31.0519
5,-40.0237
6,-46.6697
7,-48.3161
8,-57.1383
9,-64.5016
10,-71.9614
11,-76.5733
12,-81.7566
13,-79.2222
14,-67.6426
15,-58.2958
16,-62.0579
17,-77.5258
18,-87.8579
19,-93.3999
20,-94.5338
21,-93.1251
22,-92.4014
23,-87.6282
24,-81.8074
25,-76.8642
26,-73.9719
27,-70.9807
28,-63.5431
29,-57.6747
30,-47.0985
31,-40.9037
32,-29.6279
33,-25.0322
34,-16.0772
35,-8.4673
36,-2.4708
37,6.6299
38,12.574
39,17.1796
40,22.288
41,26.5916
42,28.0386
43,31.6491
44,35.1328
45,35.2167
46,32.5563
47,32.1882
48,31.1897
49,30.8682
50,29.0155
51,27.1543
52,16.4326
53,6.9208
54,1.6923
55,-1.5158
56,3.8247
57,9.8453
58,13.7079
59,16.1576
60,15.6331
61,7.514
62,-0.33686
63,-7.5986
64,-17.1543
65,-24.1801
66,-27.0096
67,-27.0096
68,-22.0511
69,-11.009
70,-0.74462
71,5.16
72,8.6817
73,6.1939
74,-1.8221
75,0.084613
76,6.2931
77,13.3864
78,19.0836
79,20.9003
80,18.3469
81,9.3569
82,-0.030625
83,-1.8277
84,4.8844
85,12.3033
86,9.7106
87,2.7255
88,4.2985
89,12.7545
90,11.3505
91,2.1831
92,-5.7396
93,-13.8103
94,-16.8121
95,-23.5742
96,-33.7468
97,-35.3359
98,-35.9003
99,-35.0329
100,-28.702
101,-23.1664
102,-23.1511
103,-21.9568
104,-13.9787
105,-6.5756
106,-6.6759
107,-13.7925
108,-24.5598
109,-34.9298
110,-44.6624
111,-52.7653
112,-58.8425
113,-50.7556
114,-38.3144
115,-27.3465
116,-17.1772
117,-6.3987
118,-3.5523
119,-10.2386
120,-17.0112
121,-18.0064
122,-13.9489
123,-7.057
124,0.54662
125,10.2128
126,17.9218
127,22.2784
128,26.254
129,30.7556
130,32.7974
131,32.7974
132,33.559
133,34.7267
134,32.0165
135,23.2188
136,17.5624
137,17.6527
138,21.2726
139,25.9991
140,26.6881
141,26.8871
142,17.4818
143,0.59715
144,-14.8079
145,-27.3312
146,-44.5261
147,-59.384
148,-81.4117
149,-93.3441
150,-91.7583
151,-82.5884
152,-69.1165
153,-58.1511
154,-54.9332
155,-49.0583
156,-48.8069
157,-52.8457
158,-56.0404
159,-63.5691
160,-66.9614
161,-69.538
162,-81.0596
163,-90.0152
164,-97.5563
165,-98.7138
166,-96.6323
167,-86.2655
168,-80.3182
169,-73.4191
170,-62.0579
171,-49.6463
172,-39.5039
173,-33.0175
174,-33.1955
175,-36.0806
176,-48.2775
177,-56.656
178,-60.9579
179,-63.7881
180,-67.6087
181,-67.9069
182,-68.658
