Time of Rating,21-May-2016 11:01:23
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,0
4,0
5,2.7492
6,7.2508
7,7.3955
8,7.3955
9,7.3955
10,7.3955
11,7.3343
12,3.4727
13,-1.4893
14,-3.7666
15,-5.418
16,-7.3794
17,-7.3955
18,-7.3955
19,-7.3955
20,-6.1432
21,-0.50529
22,11.3894
23,12.1574
24,4.9196
25,-0.19293
26,-1.254
27,-1.2862
28,-0.3537
29,0
30,0
31,0
32,0.032154
33,2.0096
34,5.7878
35,7.3036
36,4.637
37,6.0328
38,8.3923
39,9.4094
40,7.6405
41,2.9616
42,-0.35217
43,-0.93248
44,-1.2862
45,-1.2862
46,-1.2862
47,-1.2862
48,-1.2862
49,-1.2862
50,-3.0547
51,-4.9518
52,-3.7942
53,-2.9261
54,-2.8939
55,-2.8939
56,-2.8939
57,-2.3151
58,0.51447
59,0.75562
60,-4.5177
61,-5.3859
62,-3.1994
63,-2.8939
64,-2.8939
65,-2.8939
66,-2.8939
67,7.283
68,16.6077
69,19.2249
70,19.1395
71,17.299
72,15.1972
73,12.2186
74,13.537
75,18.553
76,15.4341
77,13.1833
78,7.926
