Time of Rating,21-May-2016 11:28:05
Multimedia File,mid_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,3.2285
2,-8.3775
3,-13.5762
4,-13.5762
5,-13.5762
6,-13.5762
7,-13.5762
8,-13.5762
9,-13.5762
10,-14.1391
11,-17.9139
12,-21.6887
13,-24.1391
14,-24.5033
15,-23.4934
16,-17.1854
17,-18.096
18,-21.4186
19,-19.9306
20,-22.6211
21,-23.1788
22,-24.0563
23,-26.1921
24,-27.2848
25,-28.7086
26,-30.6126
27,-31.3245
28,-31.457
29,-32.1523
30,-33.1126
31,-34.404
32,-35.0994
33,-35.6126
34,-35.7616
35,-35.7616
36,-35.7616
37,-35.7616
38,-35.7616
39,-35.7616
40,-35.7616
41,-35.7093
42,-28.5714
43,-17.3344
44,-16.26
45,-27.9249
46,-30.4636
47,-30.4636
48,-30.4636
49,-30.4636
50,-30.4636
51,-30.4636
52,-29.9905
53,-29.4702
54,-29.4702
55,-29.4702
56,-29.4702
57,-28.4603
58,-25.4967
59,-28.096
60,-29.6793
61,-30.1482
62,-31.1921
63,-31.7881
64,-31.7881
65,-31.7881
66,-31.7881
67,-31.7881
68,-30.599
69,-30.1325
70,-29.7316
71,-28.3191
72,-27.8146
73,-26.7897
74,-26.1755
75,-26.1921
76,-27.1358
77,-27.1523
78,-27.2942
79,-27.4835
80,-27.4835
81,-27.4835
82,-27.4835
83,-27.4835
84,-27.4835
85,-27.4835
86,-27.4835
87,-28.5596
88,-29.2384
89,-27.4835
90,-27.4835
91,-27.4835
92,-27.4835
93,-27.4835
94,-26.1921
95,-24.2881
96,-24.3709
97,-25.2152
98,-28.4272
99,-28.4768
100,-27.344
101,-27.1523
102,-26.8378
103,-26.159
104,-25.4967
105,-25.1325
106,-24.5033
107,-24.1548
108,-23.8411
109,-23.8411
110,-23.3531
111,-22.5166
112,-22.5166
113,-22.5008
114,-22.1855
115,-22.1855
116,-22.1027
117,-21.5397
118,-21.5232
119,-20.5298
120,-20.1987
121,-20.1987
122,-20.1987
123,-20.2483
124,-22.046
125,-24.9921
126,-27.0303
127,-27.4835
128,-27.4835
129,-27.4835
130,-27.4835
131,-27.4835
132,-27.4835
133,-27.4835
134,-27.4835
135,-27.4835
136,-27.4835
137,-27.947
138,-28.7583
139,-29.106
140,-29.1391
141,-29.1391
142,-29.1391
143,-29.1391
144,-29.1391
145,-29.1391
146,-29.1391
147,-29.1391
148,-28.0669
149,-28.3278
150,-27.4835
151,-27.4835
152,-27.2351
153,-27.053
154,-26.1755
155,-24.9669
156,-23.5099
157,-23.0464
158,-24.0066
159,-24.1722
160,-24.3772
161,-24.7682
162,-24.8345
163,-24.8345
164,-25.0993
165,-25.1656
166,-25.1656
167,-23.394
168,-23.1788
169,-23.1788
170,-23.1788
171,-22.7954
172,-25.6544
173,-28.9238
174,-31.4727
175,-33.4437
176,-32.9305
177,-31.1093
178,-29.6026
179,-29.9007
180,-30.0828
181,-29.0066
182,-28.4768
183,-27.9305
184,-25.2815
185,-24.5033
186,-24.5033
187,-23.8245
188,-8.1623
189,8.2119
190,10.298
191,12.8808
192,13.5761
193,13.1622
194,11.7881
195,10.9271
196,10.9271
197,12.0695
198,10.1987
199,7.7815
200,7.7318
201,8.8576
202,8.7417
203,7.1689
204,6.9702
205,2.3344
206,0.66225
207,1.8448
208,4.9007
209,6.8543
210,7.3179
211,6.6225
212,7.6987
213,8.6755
214,6.8748
215,4.0258
216,4.8449
217,6.2914
218,6.6225
219,6.6225
220,6.9205
221,7.2848
222,7.2517
223,6.4073
224,4.3874
225,0.54026
226,3.737
227,14.7351
228,7.5
229,1.7384
230,1.6033
231,0.18921
232,-2.2656
233,-7.6159
234,-13.3609
235,-19.4667
236,-22.3904
237,-25.4618
238,-27.1681
239,-31.0265
240,-30.7027
