Time of Rating,28-Apr-2016 12:54:55
Multimedia File,end_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-1.5908
3,-8.8195
4,-18.537
5,-28.3297
6,-37.0081
7,-44.1699
8,-53.7131
9,-58.1511
10,-60.7556
11,-61.0932
12,-60.2733
13,-52.136
14,-46.0315
15,-44.6945
16,-44.5016
17,-39.5498
18,-31.881
19,-24.945
20,-19.951
21,-16.0603
22,-14.791
23,-17.1095
24,-21.7685
25,-25.9991
26,-33.4067
27,-36.7478
28,-42.0037
29,-47.0525
30,-51.7516
31,-56.4691
32,-60.6109
33,-61.9394
34,-63.6044
35,-65.5948
36,-65.5948
37,-65.5948
38,-65.5948
39,-65.5948
40,-65.5948
41,-67.4476
42,-72.1103
43,-77.1857
44,-82.7331
45,-85.8843
46,-88.0868
47,-91.166
48,-95.0084
49,-96.4791
50,-98.7621
51,-100
52,-100
53,-100
54,-100
55,-100
56,-100
57,-95.4984
58,-91.0814
59,-87.508
60,-82.2845
61,-78.7781
62,-76.2977
63,-73.8103
64,-73.6335
65,-73.6335
66,-73.6335
67,-73.6335
68,-73.6335
69,-73.6335
70,-73.6335
71,-73.6335
72,-73.6335
73,-73.6335
74,-73.6335
75,-73.6335
76,-73.6335
77,-73.6335
78,-73.6335
79,-73.6335
80,-73.6335
81,-73.6335
82,-73.6335
83,-72.2401
84,-62.9743
85,-54.3087
86,-47.2838
87,-43.9443
88,-43.5268
89,-45.5826
90,-48.5048
91,-53.0885
92,-60.4349
93,-64.5118
94,-68.06
95,-68.4887
96,-68.4887
97,-68.4887
98,-68.4887
99,-68.4887
100,-68.4887
101,-68.4887
102,-68.4887
103,-68.4887
104,-68.4887
105,-68.4887
106,-68.4887
107,-68.4887
108,-68.4887
109,-68.4887
110,-68.4887
111,-68.4887
112,-68.4887
113,-68.4887
114,-68.4887
115,-68.4887
116,-68.4887
117,-68.4887
118,-68.4887
119,-68.4887
120,-68.4887
121,-68.4887
122,-68.4887
123,-68.4887
124,-68.4887
125,-68.4887
126,-68.4887
127,-68.4887
128,-68.4887
129,-68.4887
130,-68.4887
131,-68.4887
132,-68.4887
133,-68.4887
134,-68.4887
135,-68.4887
136,-66.2839
137,-61.7846
138,-57.1163
139,-55.3667
140,-55.0008
141,-57.3878
142,-60.5179
143,-63.6656
144,-63.9872
145,-63.9872
146,-63.9871
147,-63.9872
148,-62.4254
149,-56.656
150,-53.2798
151,-52.0579
152,-51.1254
153,-50.957
154,-50.8039
155,-51.0489
156,-52.0257
157,-52.7839
158,-53.9121
159,-55.0482
160,-55.3055
161,-55.3055
162,-55.3055
163,-55.5424
164,-51.5434
165,-50.0842
166,-48.57
167,-48.7368
168,-51.6077
169,-53.537
170,-54.8824
171,-55.418
172,-58.1994
173,-61.3471
174,-64.523
175,-67.4226
176,-71.6889
177,-76.672
178,-81.249
179,-87.6589
180,-91.3826
181,-92.074
182,-92.9261
183,-94.5507
184,-96.2946
185,-97.6984
186,-99.3569
187,-100
188,-100
189,-100
190,-100
191,-100
192,-99.1708
193,-88.8225
194,-77.7797
195,-64.7221
196,-52.4277
197,-43.933
198,-36.7938
199,-24.1496
200,-9.0492
201,6.8489
202,13.2315
203,22.6527
204,25.4019
205,24.2076
206,21.6449
207,15.1585
208,14.4534
209,23.0225
210,27.6527
211,29.2435
212,30.516
213,30.5466
214,30.9141
215,34.8553
216,38.6191
217,38.9871
218,38.8746
219,51.3551
220,59.1961
221,65.3215
222,67.6087
223,62.8939
224,56.4845
225,50.9223
226,48.2162
227,42.0579
228,37.5563
229,38.7621
230,35.6431
231,28.3923
232,23.2188
233,24.667
234,32.0528
235,34.0514
236,32.2615
237,27.5512
238,19.6907
239,11.9648
240,13.1494
