Time of Rating,21-May-2016 11:39:18
Multimedia File,end_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-16.2417
2,-20.5298
3,-20.5298
4,-20.5298
5,-20.5298
6,-20.5298
7,-20.5298
8,-20.5298
9,-20.5298
10,-20.5298
11,-20.5298
12,-20.5298
13,-20.5298
14,-20.5298
15,-20.5298
16,-20.5298
17,-20.5298
18,-20.5298
19,-20.5298
20,-20.5298
21,-20.5298
22,-20.5298
23,-20.5298
24,-20.5298
25,-20.5298
26,-22.7083
27,-27.4835
28,-27.4835
29,-27.4835
30,-27.4835
31,-27.4835
32,-27.4835
33,-27.4835
34,-27.4835
35,-27.4835
36,-27.4835
37,-27.4835
38,-27.4835
39,-28.8868
40,-35.901
41,-44.4536
42,-56.4018
43,-60.84
44,-62.0782
45,-62.2516
46,-62.2516
47,-62.2516
48,-62.2516
49,-62.2516
50,-62.2516
51,-62.2516
52,-62.2516
53,-62.2516
54,-62.2516
55,-62.2516
56,-62.2516
57,-62.2516
58,-62.2516
59,-62.2516
60,-62.2516
61,-62.2516
62,-62.2516
63,-62.2516
64,-62.2516
65,-62.2516
66,-62.2516
67,-62.2516
68,-62.2516
69,-62.2516
70,-62.2516
71,-62.2516
72,-55.0773
73,-39.9007
74,-29.9233
75,-27.4835
76,-27.4835
77,-25.596
78,-31.7358
79,-34.3267
80,-31.4744
81,-22.3344
82,-14.3488
83,-17.2185
84,-1.0722
85,6.03
86,2.0814
87,-5.908
88,-10.3642
89,-13.387
90,-15.6152
91,-15.894
92,-17.724
93,-18.957
94,-19.2053
95,-19.2053
96,-19.2053
97,-19.2053
98,-18.953
99,-17.8808
100,-18.7086
101,-19.2053
102,-19.2053
103,-18.4642
104,-18.8567
105,-26.9158
106,-31.4221
107,-33.3278
108,-33.7748
109,-33.7748
110,-33.7748
111,-33.7748
112,-33.7748
113,-33.3566
114,-30.4305
115,-28.245
116,-28.1457
117,-28.1457
118,-28.1457
119,-28.3034
120,-29.404
121,-31.1258
122,-32.053
123,-33.0133
124,-33.7748
125,-33.7748
126,-33.7748
127,-32.1889
128,-30.5464
129,-32.3084
130,-34.0537
131,-35.2255
132,-35.7616
133,-35.7616
134,-35.7616
135,-35.7616
136,-35.7616
137,-34.7682
138,-32.0719
139,-31.213
140,-31.1259
141,-31.1259
142,-31.4735
143,-33.7591
144,-33.0952
145,-33.8852
146,-36.7384
147,-38.6894
148,-41.3277
149,-42.9592
150,-43.7875
151,-44.3709
152,-44.3709
153,-44.3709
154,-44.3709
155,-44.0397
156,-42.2098
157,-40.2554
158,-38.8245
159,-39.2384
160,-40.6954
161,-41.7219
162,-44.6192
163,-47.8311
164,-49.0855
165,-52.405
166,-60.4801
167,-68.07
168,-71.0701
169,-74.5191
170,-79.1042
171,-80.6686
172,-80.7947
173,-80.7947
174,-80.7947
175,-80.1324
176,-80.0852
177,-82.3981
178,-82.7815
179,-82.947
180,-83.4437
181,-83.4437
182,-83.4437
183,-83.4437
184,-83.4437
185,-83.4437
186,-83.4437
187,-83.4437
188,-83.4437
189,-83.4437
190,-83.4437
191,-83.4437
192,-78.2245
193,-57.703
194,-34.4536
195,-6.4018
196,7.947
197,12.094
198,17.7414
199,22.3675
200,23.5099
201,25.7285
202,26.4901
203,28.7905
204,36.9442
205,39.5085
206,39.3543
207,40.0662
208,41.8264
209,39.4986
210,32.6072
211,35.4147
212,37.7309
213,37.4172
214,35.935
215,35.7616
216,35.7931
217,35.3956
218,36.8496
219,41.0596
220,43.9003
221,51.4735
222,46.4735
223,37.0546
224,27.3789
225,20.4801
226,19.5364
227,19.5364
228,19.5364
229,19.5364
230,21.2236
231,22.8651
232,19.5522
233,7.8773
234,13.2616
235,12.6774
236,11.7114
237,11.1321
238,11.8682
239,8.6921
240,2.3876
