Time of Rating,25-Apr-2016 09:00:14
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-2.2347
2,-13.2958
3,-13.9068
4,-12.9904
5,-9.1563
6,-1.8616
7,20.6431
8,34.8714
9,57.2669
10,77.5838
11,92.3168
12,70.9164
13,99.2604
14,100
15,100
16,94.3891
17,63.9718
18,61.144
19,58.2315
20,53.0853
21,52.7331
22,52.7331
23,53.2315
24,56.6881
25,74.4051
26,85.7396
27,90.0322
28,87.5952
29,60.3889
30,8.834
31,-32.6045
32,-88.119
33,-100
34,-100
35,-100
36,-100
37,-100
38,-100
39,-100
40,-100
41,-100
