Time of Rating,25-Apr-2016 09:42:04
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,13.3517
2,80.8259
3,100
4,100
5,94.5644
6,64.9687
7,47.2363
8,15.1633
9,-9.4212
10,-20.1501
11,-32.5605
12,-47.7569
13,-55.6592
14,-68.4888
15,-78.6334
16,-77.6443
17,-57.4797
18,-52.5977
19,-14.5307
20,12.5402
21,19.6295
22,27.0257
23,32.442
24,36.7478
25,45.9807
26,64.2321
27,73.9211
28,56.6238
29,39.5345
30,32.1036
31,46.3635
32,57.844
33,57.8778
34,57.8778
35,57.8778
36,55.5198
37,52.4116
38,52.4116
39,52.4116
40,52.4116
41,52.4116
42,52.4116
43,47.6223
44,44.0514
45,44.0514
46,44.0514
47,33.3601
48,-10.2251
49,-51.5485
50,-77.691
51,-96.8006
52,-100
53,-100
54,-100
55,-100
56,-100
57,-100
58,-100
59,-100
60,-100
