Time of Rating,25-Apr-2016 12:27:57
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,32.1543
2,32.1543
3,32.1543
4,32.1543
5,32.1543
6,32.2186
7,32.7974
8,32.7974
9,33.8845
10,35.6109
11,36.1415
12,33.4566
13,34.6302
14,34.7267
15,34.9636
16,35.0482
17,35.0482
18,35.0482
19,35.3055
20,36.0128
21,35.9646
22,35.6913
23,35.6913
24,35.6913
25,36.6077
26,38.7138
27,39.2283
28,39.0752
29,37.0579
30,36.3344
31,36.7042
32,37.299
33,37.299
34,37.8913
35,38.5852
36,38.5852
37,38.2958
38,37.4116
39,38.7138
40,40
41,40.5145
