Time of Rating,25-Apr-2016 12:51:49
Multimedia File,module2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,53.6978
2,53.6978
3,53.4405
4,53.0547
5,53.0547
6,53.0547
7,53.0547
8,53.0547
9,53.0547
10,53.0547
11,53.0547
12,53.0225
13,51.2439
14,52.4269
15,51.3505
16,52.5723
17,53.3762
18,53.3762
19,53.3762
20,53.3762
21,53.3762
22,53.3762
23,53.3762
24,53.4566
25,53.8746
26,53.2315
27,53.2916
28,53.3762
29,53.3762
30,53.3762
31,53.537
32,51.3022
33,50.2572
34,49.2638
35,52.0441
36,52.7331
37,52.7331
38,52.7331
39,52.7331
40,52.7331
41,52.4116
42,52.4116
43,52.4116
44,52.508
45,53.344
46,53.1731
47,52.7331
48,52.7331
49,52.7331
50,52.7331
51,52.7331
52,52.7814
53,53.0547
54,53.0547
55,53.0547
56,53.0547
57,53.647
58,53.6978
59,53.6978
60,53.6978
61,53.6978
62,53.6978
63,53.6978
64,53.6978
65,53.6978
66,53.6978
67,53.6978
68,53.6978
69,53.6978
70,53.6978
71,53.4084
72,53.3762
73,53.3762
74,53.3762
75,53.3762
76,53.3762
77,53.3762
78,53.3762
79,53.3762
80,53.8815
81,54.0362
82,53.1006
83,52.9531
84,53.0547
85,53.0547
86,53.0547
87,53.0547
88,53.0547
89,53.0547
90,52.7492
91,52.7331
92,52.4277
93,51.4131
94,51.1254
95,51.1254
96,50.9263
97,50.1608
98,51.9775
99,52.09
100,52.09
101,52.09
102,52.0418
103,53.2958
104,53.3762
105,53.3762
106,53.3762
107,53.3762
108,53.3762
109,54.1961
110,54.5498
111,54.3408
112,54.3408
113,54.3408
114,54.3408
115,54.3408
116,54.3408
117,54.3408
118,54.3408
119,54.3408
120,54.3408
121,54.3408
122,54.3408
123,54.3408
124,54.3408
125,54.3408
126,54.3408
127,54.2122
128,52.1916
129,52.09
130,51.9614
131,51.7685
132,51.7685
133,51.7685
134,51.7685
135,51.7685
136,51.7685
137,51.7685
138,51.7685
139,51.7685
140,51.7685
141,51.7685
142,51.8489
143,52.09
144,52.09
145,52.09
146,52.1061
147,52.701
148,51.865
149,50.7235
150,50.209
151,50.4823
152,50.4823
153,50.5129
154,51.43
155,51.447
156,51.3505
157,51.1254
158,51.1254
159,51.1254
160,51.1254
161,51.4469
162,52.1222
163,51.1254
164,51.1254
165,51.1254
166,51.1254
167,51.5756
168,51.7685
169,51.7685
170,51.7685
171,51.7685
172,50.9807
173,51.672
174,53.2315
175,53.647
176,51.5847
177,51.447
178,51.447
179,51.447
180,51.447
181,51.4952
182,50.7023
183,49.3033
184,49.1961
185,49.7885
186,50.8039
187,50.8039
188,50.8651
189,51.1254
190,51.3344
191,51.447
192,51.447
193,51.447
194,51.447
195,51.891
196,52.09
197,51.9614
198,51.7685
199,52.1746
200,53.0087
201,53.0547
202,53.2315
203,51.9775
204,52.987
205,53.0547
206,53.0547
207,53.0547
208,53.0547
209,53.0547
210,53.0547
211,53.0547
212,53.5753
213,54.6624
214,54.4327
215,53.6978
216,53.1511
217,52.7331
218,52.7331
219,52.7331
220,52.7331
221,52.8135
222,53.6978
223,53.6978
224,53.6978
225,53.2797
226,51.3505
227,51.3022
228,52.7813
229,53.0547
230,51.1866
231,51.7363
232,52.09
233,52.136
234,52.4116
235,52.4116
236,52.4116
237,52.4116
238,52.4116
239,52.4116
240,52.4116
241,52.4116
242,52.4116
243,52.4116
244,52.4116
245,52.4437
246,52.5808
247,52.09
248,52.75
249,53.0547
250,52.9743
251,51.9377
252,51.7685
253,51.7685
254,52.0747
255,52.09
256,50.5466
257,50.1286
258,52.4116
259,52.4116
260,52.4116
261,52.4116
262,52.4116
263,52.4116
264,52.4116
265,52.4116
266,52.4116
267,52.4116
268,52.4116
269,52.4116
270,52.4759
271,53.0386
272,51.9453
273,51.447
274,51.447
275,51.3023
276,52.6688
277,51.0069
278,48.6143
279,49.0997
280,51.2701
281,48.8746
282,39.3814
283,47.6206
284,48.7942
285,39.3408
286,39.3408
287,40.3537
288,39.956
289,45.0892
290,43.9837
291,41.8853
292,39.0905
293,37.6206
294,37.3909
295,31.4148
296,24.2283
297,22.7813
298,14.0354
299,5.1286
300,-0.85209
301,-1.4309
302,3.7621
303,11.1415
304,24.5498
305,33.6774
306,33.7621
307,33.762
308,33.7621
309,33.6817
310,28.0064
311,26.2219
312,30.4502
313,29.9196
314,29.8875
315,34.3891
316,30.3215
317,30.5627
318,23.8264
319,25.3681
320,25.7541
321,24.164
322,24.1157
323,24.164
324,24.8875
325,23.4727
326,23.9389
327,28.1833
328,31.0772
329,30.9189
330,28.403
331,30.2251
332,30.2251
333,28.4405
334,17.6367
335,11.5756
336,8.6013
337,7.9743
338,8.0868
339,16.3505
340,21.2896
341,10.9784
342,6.1897
343,3.0189
