Time of Rating,26-Apr-2016 11:08:01
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,0.37815
4,1.9608
5,1.9608
6,9.8179
7,12.7451
8,7.7591
9,7.563
10,7.563
11,7.2549
12,11.2465
13,13.1653
14,19.5658
15,19.8319
16,15.4062
17,14.5658
18,11.2185
19,9.986
20,7.563
21,7.0428
22,2.507
23,2.2409
24,4.1737
25,8.2073
26,8.9636
27,7.409
28,6.7227
29,6.7227
30,6.8827
31,7.0588
32,2.2549
33,2.2409
34,2.2409
35,9.0476
36,15.8403
37,19.7479
38,19.8879
39,20.4348
40,21.0084
41,21.0084
42,20.3681
43,18.2073
44,18.1653
45,16.4006
46,10.9104
47,12.2549
48,14.3417
49,16.9048
50,17.0868
51,16.1204
52,9.4118
53,6.7647
54,5.042
55,4.986
56,-0.93838
57,-7.7171
58,-10.6176
59,-10.3494
60,-8.9783
61,-9.2946
62,-9.5975
63,-9.3137
64,-7.8431
65,-7.8431
66,-7.8431
67,-8.5014
68,-10.5182
69,-10.9244
70,-10.8543
71,-10.3641
72,-10.3641
73,-10.3641
74,-10.3641
75,-10.3641
76,-10.3641
77,-10.4202
78,-9.5518
79,-6.1065
80,-4.1597
81,-1.6807
82,-1.6807
83,-3.5854
84,-4.2017
85,-4.2017
86,-3.7115
87,-3.3614
88,-4.9093
89,-7.7364
90,-6.5266
91,-6.1625
92,-6.1625
93,-6.1765
94,-7.521
95,-7.563
96,-6.3726
97,-7.3669
98,-7.563
99,-7.563
100,-7.563
101,-7.563
102,-7.563
103,-6.6807
104,-3.7815
105,-7.591
106,-8.6835
107,-8.6835
108,-9.0036
109,-9.6418
110,-8.8656
111,-8.6835
112,-8.6835
113,-8.6835
114,-9.8179
115,-13.7115
116,-17.2829
117,-18.2073
118,-17.6891
119,-16.5266
120,-16.5266
121,-16.5266
122,-16.5266
123,-16.5266
124,-16.8628
125,-17.0308
126,-11.1897
127,-6.2898
128,-11.4551
129,-11.5546
130,-11.1765
131,-9.6639
132,-10.2381
133,-13.9496
134,-15.8964
135,-19.4958
136,-22.2969
137,-24.3558
138,-26.8908
139,-27.1709
140,-27.1709
141,-27.1709
142,-27.1709
143,-25.3361
144,-23.8235
145,-24.7759
146,-24.8319
147,-24.6499
148,-24.6499
149,-24.1457
150,-24.2017
151,-24.1317
152,-21.8487
153,-22.563
154,-23.5294
155,-23.5294
156,-23.5294
157,-22.521
158,-15.8123
159,-19.1508
160,-21.6353
161,-22.7731
162,-22.8992
163,-8.5154
164,-0.44818
165,-1.1205
166,-1.1205
167,-1.1205
168,-1.1205
169,-1.1205
170,-1.1205
171,-1.1205
172,-1.1205
173,-1.1205
174,-1.1205
175,-1.1205
176,-1.1205
177,-1.1205
178,-1.1205
179,-1.1205
180,-1.1205
181,-1.1205
182,-1.1205
183,-1.1205
184,-1.1205
